feature,mean_abs_shap_overall,mean_abs_shap_Benign,mean_abs_shap_Likely benign,mean_abs_shap_Likely pathogenic,mean_abs_shap_Pathogenic
alfa_latin_american_latin1_alt,0.006439070021400449,0.012096848670121058,0.013659431415480738,0.0,0.0
allofus250k_gvs_oth_an,0.006422448437791888,0.007618677851394932,0.006478207622162483,0.00912365630895263,0.002469251968657505
allofus250k_gvs_eas_an,0.005863180533008041,0.008769130420749604,0.006606576365318887,0.006116868749336649,0.0019601465966270263
fathmm_mkl_fathmm_mkl_coding_rankscore,0.005790359404309873,0.004182203214368277,0.005035736928665388,0.009190170761090466,0.0047533267131153615
gerp_gerp_rs_rank,0.005203091960061853,0.004065313887080519,0.004273344835777361,0.009002576935489013,0.0034711321819005173
fitcons_fitcons_coding_rankscore,0.005072945472777447,0.005966516629551522,0.0028005699583541384,0.004338189365394914,0.007186505937809214
alfa_latin_american_latin2_freq,0.004155365885139933,0.014476245897484386,0.0021452176430753474,0.0,0.0
allofus250k_gvs_mid_ac,0.0031300705163334677,0.008218016841297237,0.004302265224036635,0.0,0.0
allofus250k_gvs_sas_an,0.0026073735973230184,0.004183069273153747,0.004484882070137981,0.001295030948322705,0.0004665120976776401
cscape_coding_rankscore,0.0026031878044686435,0.0018097685971521463,0.0030656358464578215,0.0036227573517626237,0.0019145894225019834
allofus250k_gvs_sas_af,0.0025471447929698034,0.006646291503130579,0.0021699259571565806,0.001372361711592053,0.0
phastcons_phastcons470_mamm_r,0.0025403577177721607,0.0012405883922552005,0.0007436637073670206,0.0051900087782878685,0.002987169993178553
phastcons_phastcons100_vert_r,0.0023063391211768976,0.0011111238813514349,0.0026770239353848275,0.002842723535342435,0.002594485132628893
alfa_latin_american_latin1_freq,0.0020463539978047163,0.006222187766313226,0.0019632282249056397,0.0,0.0
allofus250k_gvs_mid_an,0.0015030797170350967,0.0031186642483956276,0.0005382844887869745,0.0011051364457090632,0.001250233685248721
fitcons_fitcons_coding_pred,0.0003105707815580516,0.00010304690153484736,0.00028957979531093493,0.00024136474153052976,0.0006082916878558944
