feature,mean_abs_shap_overall,mean_abs_shap_Benign,mean_abs_shap_Likely benign,mean_abs_shap_Likely pathogenic,mean_abs_shap_Pathogenic
chasmplus_lusc_pval,0.07986411097927948,0.15128014549318514,0.008448076465335849,0.1283106793902724,0.03141754256832454
chasmplus_esca_score,0.0775916975471478,0.15518339509393178,0.08707655586070405,0.056221434793286965,0.011885404440668408
phylop_phylop17_primate_r,0.07609056779434839,0.07707305411637912,0.07510808147230168,0.08244565947962966,0.06973547610908307
phastcons_phastcons17way_primate_r,0.07447732057803062,0.1489546411561408,0.028488055948496092,0.08834581093063672,0.03212077427684891
phastcons_phastcons17way_primate,0.0725620988890575,0.006880351528740381,0.1382438462494173,0.030525229193657827,0.11459896858441448
chasmplus_meso_score,0.07213181995611144,0.0736440969857168,0.1442636399123185,0.03216470886969504,0.03845483405671541
allofus250k_gvs_amr_af,0.07113744272654335,0.0883012977878696,0.1422748854530398,0.02536308677365535,0.02861050089160867
chasmplus_sarc_score,0.06974452142520958,0.08963908467445678,0.08474384922848095,0.05474519362180676,0.049849958176093785
dann_coding_dann_coding_score,0.06866595045479561,0.03977697088513028,0.0902577033379678,0.13733190090958466,0.007297226686499675
provean_score,0.06574423172248034,0.018242955571719992,0.11324550787285925,0.028299340586518076,0.103189122858824
chasmplus_stad_pval,0.06456917427391554,0.027371200871889267,0.10176714767617294,0.0510433627206877,0.07809498582691224
original_input_pos,0.0644302088971623,0.03139555171703077,0.01941020467701345,0.12886041779429291,0.07805466140031207
chasmplus_lgg_pval,0.0636250604608053,0.12725012092152158,0.005757509845879905,0.06480589414759948,0.05668671692822021
gerp_gerp_nr,0.06302237948693819,0.04049201446248177,0.08555274451132293,0.07982597373562854,0.046218785238319515
lrt_lrt_converted_rankscore,0.06295511880904058,0.02187389587066997,0.12591023761798942,0.04749781265809372,0.0565385290894092
gnomad3_af_asj,0.06268069215979323,0.12536138431947463,0.059880171191583675,0.06335758712403226,0.0021236260040823213
