feature,mean_abs_shap_overall,mean_abs_shap_Benign,mean_abs_shap_Likely benign,mean_abs_shap_Likely pathogenic,mean_abs_shap_Pathogenic
polyphen2_hvar_rank,0.012001158557680192,0.004434029165145819,0.009181702339925896,0.01175758309760192,0.022631319628047132
sift_seqs,0.011971517812650977,0.006557299820126125,0.007628745764951276,0.018513145376014443,0.015186880289512062
cadd_score,0.011366565413847252,0.00320344928142579,0.019386988960716976,0.015282532675579427,0.007593290737666813
provean_score,0.011292276087298481,0.002761735854223854,0.008993303251342236,0.010448157896567492,0.02296590734706034
sift_med,0.01117974264758198,0.008396564959977341,0.006969094815836349,0.013425756161252122,0.015927554653262104
allofus250k_gvs_max_an,0.011001238259151584,0.013616792023012213,0.008526921326579421,0.015394613096724033,0.006466626590290665
gerp_gerp_nr,0.010884224993772508,0.010855084430772072,0.015447524854685878,0.006769796481208249,0.01046449420842383
allofus250k_gvs_eur_ac,0.010697171607551934,0.008342165319130486,0.008207065136850926,0.02039483795890511,0.005844618015321213
fathmm_xf_score,0.010199405926255707,0.005532156874283585,0.009733637670906965,0.01414344316152602,0.011388385998306258
lrt_lrt_score,0.010081270450417444,0.010836448197007678,0.010008395206134802,0.015506696113601557,0.003973542284925741
metasvm_score,0.009972090544553346,0.007611694076053322,0.008070230085178137,0.0066503597665832645,0.01755607825039866
polyphen2_hdiv_rank,0.009816193994705465,0.0043355603029770285,0.010433643482251167,0.02002965787284238,0.004465914320751284
allofus250k_gvs_oth_ac,0.009665103032668518,0.0068265597350701274,0.010754966320340831,0.019997159412772688,0.0010817266624904259
hg19_pos,0.009644423313074687,0.007990305075233002,0.00560355010002704,0.010761189439178793,0.014222648637859917
allofus250k_gvs_eas_ac,0.009526513970285455,0.01098191899994226,0.012754507494494097,0.012750233762855539,0.0016193956238499195
regeneron_all_ac,0.009514294958264863,0.014631058404167044,0.0124448096241542,0.00683639307564256,0.004144918729095649
genocanyon_score,0.009456805035724962,0.007459466525321204,0.00869193479272454,0.015131512645323109,0.006544306179530994
fitcons_fitcons_coding_score,0.00921600232884993,0.006779430414511464,0.010931043589995517,0.010089549114864125,0.009063986196028615
phylop_phylop470_mamm,0.009180442769018462,0.003630995395396584,0.011736306474085106,0.010554211803218793,0.010800257403373365
esm1b_score,0.009146373863852501,0.006377102328213045,0.005062377012504246,0.016326140298137275,0.008819875816555441
chasmplus_score,0.009073742235717506,0.010800891344030653,0.0038584076784105564,0.015552923913169758,0.006082746007259053
chasmplus_blca_pval,0.008860484017926162,0.020118095900085415,0.007658891628120577,0.0033270938038545113,0.004337854739644147
varity_r_varity_er,0.008856429349786293,0.002902515165197811,0.006572438877349585,0.020873988319319157,0.005076775037278615
mutation_assessor_score,0.008794758125507932,0.006428221054025006,0.01057037459991478,0.010663911605188146,0.007516525242903799
fathmm_xf_coding_fathmm_xf_coding_score,0.008654424974409686,0.0042241390457479645,0.008443616061938998,0.013748254185245409,0.00820169060470637
varity_r_varity_er_loo,0.008587523388670922,0.004804768175394612,0.008277167178186771,0.00958254382879885,0.011685614372303452
gnomad3_af_lat,0.00848875775734656,0.007271139661076175,0.026045830002854046,0.00032810715736169156,0.00030995420809432805
fathmm_mkl_fathmm_mkl_coding_score,0.008456464013320472,0.002605520065641816,0.006697194802714993,0.01230442895603903,0.012218712228886049
siphy_logodds,0.00843525644305124,0.007525024301825403,0.011841741785444518,0.008211603071915131,0.006162656613019911
cscape_score,0.00826558398145516,0.008499986444584271,0.01134933774158462,0.008384201260203452,0.0048288104794483
chasmplus_ov_pval,0.008246967474383965,0.015296426597148555,0.008987656238563761,0.0044559214731672014,0.004247865588656341
chasmplus_lihc_pval,0.008077685708587906,0.006122991216074433,0.0033551065153978464,0.011287220489498795,0.011545424613380555
phdsnpg_fdr,0.008011065770545592,0.011699323418153586,0.003658387047233692,0.01263653151815124,0.004050021098643853
chasmplus_cesc_pval,0.007916784026893156,0.006183944033538269,0.006322444953752321,0.013908979604092979,0.0052517675161890525
phastcons_phastcons17way_primate,0.007801944756462703,0.011249431097871566,0.004757552227096734,0.008724910650325293,0.006475885050557222
chasmplus_ov_score,0.00765667461838998,0.017957741564128514,0.010687686378133871,0.0010210107067417941,0.0009602598245557408
chasmplus_tgct_pval,0.007217802875058367,0.007610007547502693,0.009106976974558137,0.004205329782615236,0.007948897195557402
metarnn_rank_score,0.00708245435181961,0.02232524675653483,0.004905852238280093,0.0005464345575028362,0.000552283854960678
mutationtaster_score,0.0070047663800457,0.005248779384106455,0.004393069372043468,0.009252868494264228,0.009124348269768646
provean_rankscore,0.00664384139711475,0.0021707319867447675,0.006110452452314513,0.009335591425767245,0.008958589723632476
chasmplus_stad_pval,0.0066351043199965876,0.008885418913524465,0.009184905735506602,0.00538933914759409,0.0030807534833611925
varity_r_varity_r,0.006589130333705681,0.003609664110316826,0.0036124312749281485,0.013494152123933838,0.005640273825643911
chasmplus_lusc_pval,0.006537512663290164,0.0054238494006919186,0.005273003762157174,0.010873946592354659,0.004579250897956904
